Recording overview,,Prefix,,day,,,,,Food deprivation,,,,,,,,,,,
,protocol naming system,1) slow_eating + binge_eating,2) drink to binge,01. Oct,,,,,Mild: 4-6 hours,Severe: 24 hours,,,,,,,,,,
Mouse Name,Mouse ID,Genotype,Tg/viral,Session,Recording date,Body_weight,Food_intake_before,Food_intake_after,Food_deprived,Protocols,Imaging?,Flavor 1,Flavor 2,Total_deliveries,Comment,CNMFe processed,Data curation,auROC quality,Used for presentation,Used for publication
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,14,2020.09.25,31.76,3.85,3.44,Mild,1_5,TRUE,Chocolate,Water,176,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,15,2020.09.26,31.51,3.44,,Mild,1_2,TRUE,Chocolate,Water,93,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,16,2020.09.28,31.31,,3.71,Mild,1_6,TRUE,Chocolate,Water,120,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,17,2020.09.29,31.51,3.71,2.91,Mild,1_7,TRUE,Chocolate,Water,141,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,18,2020.09.30,31.12,2.91,3.33,Mild,1_8,TRUE,Chocolate,Water,103,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,19,2020.10.01,30.79,3.33,3.41,Mild,1_9,TRUE,Chocolate,Water,17,,pnr_10_corr_08_gSig_19,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,20,2020.10.02,31.57,3.41,,Mild,1_10,TRUE,Chocolate,Water,192,,pnr_10_corr_08_gSig_19,,Median,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,21,2020.10.05,31.42,,2.86,Mild,1_1,TRUE,Chocolate,Water,421,,new_pnr10_corr_08_diam_9,,,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,22,2020.10.06,31.13,2.86,3.67,Mild,1_2,TRUE,Chocolate,Water,272,,pnr_10_corr_08_gSig_19,,Median,,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,23,2020.10.07,31.73,3.67,3.73,Mild,1_3,TRUE,Strawberry,Water,160,,pnr_10_corr_08_gSig_19,,Good,Yes,
Gulliver,BES0225,CaMK2a-cre; Ai93D,Tg,24,2020.10.08,31.63,3.73,,Mild,1_4,TRUE,Strawberry,Water,0,,new_pnr10_corr_08_diam_9,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,-,2020.09.08,32.42,,3.54,Mild,1_2,FALSE,Strawberry,Water,70,,pnr_10_corr_08_gSig_19,,"< GPIO singal missing on GPIO2, behavior is good but only 28 cells, discarded",,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,1,2020.09.09,31.72,3.54,3.36,Mild,1_3,TRUE,Strawberry,Water,63,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,2,2020.09.10,31.35,3.36,3.83,Mild,1_4,TRUE,Strawberry,Water,75,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,3,2020.09.11,30.93,3.83,3.75,Mild,1_5,TRUE,Strawberry,Water,162,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,4,2020.09.12,31.13,3.75,,Mild,1_1,TRUE,Strawberry,Water,103,,pnr_10_corr_08_gSig_19,,Good,Yes,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,5,2020.09.14,31.2,,3.45,Mild,1_6,TRUE,Strawberry,Water,93,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,6,2020.09.15,31.11,3.45,4.39,Mild,1_7,TRUE,Strawberry,Water,59,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,7,2020.09.16,31.31,4.39,4.12,Mild,1_8,TRUE,Strawberry,Water,22,,pnr_10_corr_08_gSig_19,,Empty run,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,8,2020.09.17,31.29,4.12,3.53,Mild,1_9,TRUE,Strawberry,Water,14,,pnr_10_corr_08_gSig_19,,Empty run,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,9,2020.09.18,30.9,3.53,,Mild,1_10,TRUE,Strawberry,Water,93,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,10,2020.09.21,31.05,,3.43,Mild,1_1,TRUE,Chocolate,Water,153,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,-,2020.09.23,30.27,3.71,3.13,Mild,1_3,FALSE,Chocolate,Water,,< LED failed,-,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,11,2020.09.24,30.62,3.13,3.41,Mild,1_4,TRUE,Chocolate,Water,59,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,12,2020.09.25,30.48,3.41,3.54,Mild,1_5,TRUE,Chocolate,Water,98,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,13,2020.09.26,30.21,3.54,,Mild,1_2,TRUE,Chocolate,Water,123,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,14,2020.09.28,30.71,,4.04,Mild,1_6,TRUE,Chocolate,Water,20,,pnr_10_corr_08_gSig_19,,Empty run,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,15,2020.09.29,30.37,4.04,3.13,Mild,1_7,TRUE,Chocolate,Water,232,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,16,2020.09.30,29.85,3.13,1.53,Mild,1_8,TRUE,Chocolate,Water,122,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,17,2020.10.01,29.89,1.53,2.12,Mild,1_9,TRUE,Chocolate,Water,275,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,18,2020.10.02,29.14,2.12,,Mild,1_10,TRUE,Chocolate,Water,236,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,19,2020.10.05,30.61,,3.51,Mild,1_1,TRUE,Chocolate,Water,326,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,20,2020.10.06,30.21,3.51,3.55,Mild,1_2,TRUE,Chocolate,Water,158,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,21,2020.10.07,30.23,3.55,3.63,Mild,1_3,TRUE,Strawberry,Water,127,,pnr_10_corr_08_gSig_19,,,,
Friedelbert,BES0233,CaMK2a-cre; Ai93D,Tg,22,2020.10.08,30.43,3.63,,Mild,1_4,TRUE,Strawberry,Water,101,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,1,2020.12.28,25.09,,3.78,Mild,2_1,TRUE,Strawberry,Water,17,,-?,,Median,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,2,2020.12.29,24.66,3.78,4.57,Mild,1_2,TRUE,Strawberry,Water,2,< probably wrong spout?,,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,3,2020.12.30,24.47,4.57,0,None,2_3,TRUE,Strawberry,Water,7,,,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,4,2020.12.31,23.47,0,,Severe,2_4,FALSE,Strawberry,Water,15,"< no more food intake, epileptic",,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,5,2021.01.04,24.61,,3.79,Mild,2_6,TRUE,Strawberry,Water,,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,6,2021.01.05,25.03,3.79,3.92,Mild,2_7,TRUE,Strawberry,Water,,,new_pnr10_corr_08_diam_9,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,7,2021.01.06,24.54,3.92,0,None,2_8,TRUE,Chocolate,Water,,,new_pnr10_corr_08_diam_9,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,8,2021.01.07,23.83,0,5.01,Severe,2_9,TRUE,Chocolate,Water,108,< finally start drinking,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,9,2021.01.08,24.62,5.01,,Mild,2_10,TRUE,Chocolate,Water,114,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,10,2021.01.11,25.22,,4.05,Mild,2_1,TRUE,Chocolate,Water,94,,,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,11,2021.01.12,25.26,4.05,3.72,Mild,2_2,TRUE,Chocolate,Sucrose,132,,pnr_10_corr_08_gSig_19,,,,
